text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId,singular_aspect
"Very satisfied, the hotel is close to the market, the room is clean, tidy and quiet, the receptionist is super enthusiastic to support the room. My family went for 3 people and booked a room with 2 double beds, very satisfied, will come back and support when we return to Da Lat.",market,positive,0.0024077697,0.001051092,0.9965411,127326759,market
"Very satisfied, the hotel is close to the market, the room is clean, tidy and quiet, the receptionist is super enthusiastic to support the room. My family went for 3 people and booked a room with 2 double beds, very satisfied, will come back and support when we return to Da Lat.",room,positive,0.27822965,0.018826792,0.70294356,127326759,room
"Very satisfied, the hotel is close to the market, the room is clean, tidy and quiet, the receptionist is super enthusiastic to support the room. My family went for 3 people and booked a room with 2 double beds, very satisfied, will come back and support when we return to Da Lat.",tidy,positive,0.00058206165,0.000911771,0.9985061,127326759,tidy
"Very satisfied, the hotel is close to the market, the room is clean, tidy and quiet, the receptionist is super enthusiastic to support the room. My family went for 3 people and booked a room with 2 double beds, very satisfied, will come back and support when we return to Da Lat.",receptionist,positive,0.00035430718,0.0011108408,0.9985348,127326759,receptionist
"Very satisfied, the hotel is close to the market, the room is clean, tidy and quiet, the receptionist is super enthusiastic to support the room. My family went for 3 people and booked a room with 2 double beds, very satisfied, will come back and support when we return to Da Lat.",family,positive,0.008820602,0.004563885,0.98661554,127326759,family
"Very satisfied, the hotel is close to the market, the room is clean, tidy and quiet, the receptionist is super enthusiastic to support the room. My family went for 3 people and booked a room with 2 double beds, very satisfied, will come back and support when we return to Da Lat.",people,neutral,0.9725911,0.018936083,0.008472773,127326759,person
"Very satisfied, the hotel is close to the market, the room is clean, tidy and quiet, the receptionist is super enthusiastic to support the room. My family went for 3 people and booked a room with 2 double beds, very satisfied, will come back and support when we return to Da Lat.",beds,positive,0.4667472,0.049692634,0.4835602,127326759,bed
"Very satisfied, the hotel is close to the market, the room is clean, tidy and quiet, the receptionist is super enthusiastic to support the room. My family went for 3 people and booked a room with 2 double beds, very satisfied, will come back and support when we return to Da Lat.",support,positive,0.0005976508,0.0010169477,0.9983854,127326759,support
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",housekeeping service,positive,0.0007393012,0.0010273396,0.9982333,127268859,housekeeping service
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",convenient location,positive,0.0007378643,0.0009707539,0.99829143,127268859,convenient location
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",Dalat market,positive,0.002882635,0.0012049391,0.9959124,127268859,Dalat market
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",hotel,positive,0.00102432,0.0010983871,0.99787736,127268859,hotel
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",amenities,positive,0.00049738423,0.0008783243,0.9986243,127268859,amenity
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",room,negative,0.32003284,0.66200113,0.017966034,127268859,room
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",window,positive,0.007448481,0.004576226,0.9879753,127268859,window
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",water,positive,0.00046387658,0.0008962418,0.9986399,127268859,water
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",day,positive,0.02754491,0.0017288233,0.9707263,127268859,day
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",near,positive,0.065374404,0.2812851,0.65334046,127268859,near
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",pictures,negative,0.0034208791,0.99256307,0.0040160716,127268859,picture
"Nice, clean hotel with all necessary amenities. The room I stayed in had a window so it was quite airy. The hotel has full hot water and free housekeeping service every day along with its convenient location near Dalat market. Unfortunately, there are no pictures of the room for you all. But please feel free to book this hotel with confidence.",book,positive,0.0016489872,0.002963106,0.995388,127268859,book
