TV,Radio,Social Media,Influencer,Sales,OE,TE,SE
21.0,15.77276268,1.943856468,Nano,70.43434129,0.19839529,0.20216917,0.9813330588437396
91.0,34.15101221,7.847444243,Micro,329.7585643,0.22644834,0.51747104,0.43760582234708245
27.0,2.400931141,1.783291031,Nano,95.82210034,0.45730524,0.501904,0.9111408556217921
30.0,10.89003569,3.371902326,Mega,104.4081903,0.18011789,0.30121508,0.5979710245582658
79.0,21.04641738,4.585300693,Micro,279.0002133,0.2948348,0.56407088,0.5226910490397944
80.0,29.63068625,7.527312834,Nano,285.7209185,0.20857195,0.44504525,0.46865335603514474
39.0,16.53246746,1.140112518,Mega,135.1027922,0.44035884,0.49598704,0.8878434404253788
36.0,11.33544306,0.147556766,Micro,134.9564752,0.87603069,0.88925694,0.9851266271815657
51.0,20.08311019,3.352908382,Macro,183.5747596,0.27524182,0.40932955,0.6724210846737062
23.0,12.66874316,2.059276863,Macro,82.44643572,0.21760431,0.23741534,0.9165553919135975
32.0,11.59153516,1.284588077,Macro,115.6143077,0.38338471,0.43120136,0.8891083042966285
30.0,15.5239034,2.819391995,Macro,104.0397523,0.20271522,0.25548213,0.7934614448376488
62.0,24.48263709,3.48394074,Macro,222.8035563,0.30676644,0.44307588,0.6923564424224582
81.0,36.12313135,4.584246415,Mega,289.653414,0.30376913,0.46384473,0.6548939986878799
56.0,23.96574055,6.276644732,Micro,197.9449499,0.1795053,0.36746953,0.48849029741323047
92.0,37.09719741,5.853243068,Micro,325.2583679,0.27674773,0.51845052,0.5337977672391958
13.0,2.528946519,1.071299959,Mega,44.47479316,0.27766381,0.32225849,0.86161829281829
84.0,23.49099467,6.384877693,Macro,300.4119733,0.24591429,0.54168013,0.4539843283526017
85.0,28.16013453,5.626379201,Micro,303.1471178,0.27138217,0.52897382,0.5130351630634574
75.0,19.53226006,3.961231768,Micro,268.4892435,0.31870244,0.5806394,0.548881870572338
41.0,11.40108428,5.818696764,Nano,145.4168513,0.21951204,0.4165589,0.5269651902768132
71.0,25.76614235,4.75250808,Macro,256.2236007,0.27240325,0.4753369,0.5730740659940349
28.0,10.37265122,2.055377225,Macro,97.55871052,0.24586542,0.3026794,0.8122965091116211
46.0,10.17876113,0.774718817,Micro,162.0752637,0.57778757,0.64725363,0.8926756733677955
34.0,6.508500471,0.278443512,Macro,121.0297707,0.73197451,0.74379088,0.9841133169043428
27.0,7.772636971,0.026536086,Micro,91.73914461,0.88608545,0.88663068,0.999385053988883
30.0,13.41725958,6.440215299,Micro,102.6531694,0.14443245,0.25592948,0.5643447171463014
95.0,33.33366031,6.90988426,Micro,343.089786,0.25657671,0.59160962,0.4336925927607465
34.0,13.97282035,1.019281898,Mega,122.689542,0.45258797,0.50025756,0.9047099058333071
20.0,1.969917453,0.236860685,Nano,72.1769941,0.67021672,0.67273171,0.9962615260101237
86.0,26.940963,6.458130779,Macro,306.4351806,0.24723356,0.52972708,0.46671874883194564
38.0,7.154535323,0.92859048,Nano,134.7922876,0.49389398,0.58110343,0.8499243929776839
66.0,18.14144822,6.39581212,Macro,240.2914041,0.23210702,0.50226919,0.4621167784549954
25.0,5.573783213,0.880543705,Nano,85.23426956,0.39092154,0.40408888,0.9674147430139627
44.0,16.08347915,1.731768931,Macro,152.1679478,0.37139662,0.44860206,0.8278977140675635
61.0,10.3847837,2.257493687,Nano,223.6785915,0.4085036,0.68344263,0.5977145440868973
69.0,34.17860922,5.927940808,Nano,240.0350217,0.21801919,0.36344352,0.5998708960335845
76.0,31.57443225,5.668187006,Mega,273.0425221,0.25055121,0.44529683,0.5626611130377911
89.0,30.98092574,4.599569215,Nano,318.0452073,0.32279917,0.57023781,0.5660781595664448
11.0,1.877361105,1.31866338,Micro,36.9718167,0.29244948,0.41169192,0.7103600187246812
88.0,26.8080032,5.01968692,Nano,314.6571263,0.30210745,0.58591271,0.515618529592915
27.0,5.176451181,3.561284656,Nano,100.1458568,0.29804185,0.41498421,0.7182004587596236
65.0,20.46492633,4.853305007,Micro,230.5179505,0.24711817,0.46959726,0.5262342672101622
48.0,21.5039439,4.735400459,Mega,168.0564913,0.19697341,0.34535525,0.5703501249800025
48.0,7.639383814,0.025406846,Mega,171.0015671,0.94501142,0.9633771,0.9809361463958403
46.0,15.49815546,0.169996911,Macro,166.9833119,0.85985161,0.87682453,0.9806427404580024
10.0,2.197709315,1.486695536,Mega,31.40226244,0.22892542,0.38614727,0.5928448490649695
66.0,16.3660306,1.939179561,Macro,235.0669849,0.45153483,0.61702231,0.7317966022978976
42.0,16.58242049,2.233249823,Nano,149.8920675,0.31629182,0.40429846,0.7823225940558863
71.0,24.04424273,3.088346775,Mega,247.7805991,0.35241975,0.50910163,0.6922385025559631
51.0,24.64687638,6.444050052,Micro,189.4984681,0.17100487,0.3535537,0.48367438949161046
81.0,32.00621358,5.572236777,Nano,287.9609379,0.26308757,0.46863916,0.5613862273054603
10.0,5.139773121,4.751055878,Nano,38.051637,0.14225791,0.20510448,0.693587531583903
21.0,9.687797959,3.394478002,Nano,78.44892035,0.1555894,0.21325754,0.7295845202003174
83.0,20.72620775,4.608829289,Nano,292.3664313,0.30314988,0.59236997,0.5117576773853002
96.0,27.15106798,3.544254764,Macro,337.9430533,0.39272364,0.7122645,0.5513733170753281
83.0,24.57464264,6.190653254,Macro,293.2635124,0.24639909,0.51820748,0.4754834685134224
84.0,27.81758246,6.171058415,Micro,298.3224774,0.25046074,0.50625698,0.4947304430252004
56.0,11.87274594,2.349050432,Nano,201.742012,0.37211327,0.58231219,0.6390270998791903
82.0,25.51805538,2.738878738,Mega,288.5305831,0.41584452,0.59048988,0.7042364892011358
45.0,17.94359103,0.169790571,Macro,158.7647386,0.83351389,0.84911758,0.9816236403914755
21.0,6.397648245,0.151215719,Nano,70.77050774,0.7136823,0.71814201,0.9937899329966785
45.0,10.84335506,1.303214039,Micro,156.8679569,0.44533608,0.54431251,0.8181624927194857
18.0,5.104034315,2.428498516,Micro,60.2661565,0.20470784,0.20630763,0.9922456091420371
42.0,8.898194437,2.816417418,Macro,144.07533,0.26949062,0.4733651,0.5693081724867338
36.0,5.363569955,0.89945807,Mega,127.6646972,0.48844263,0.58460386,0.835510442917705
38.0,19.20198497,2.827452097,Mega,131.7523427,0.24222041,0.3104193,0.7803007416098161
55.0,19.7220372,4.378775534,Micro,195.5614761,0.23614147,0.42221503,0.5592919560442934
61.0,20.91410383,1.168951922,Micro,221.3886753,0.56449057,0.65831639,0.8574760989924617
67.0,18.89763578,4.219195092,Micro,242.9308757,0.28589894,0.52529046,0.5442682892051761
96.0,33.9560652,7.22447439,Mega,344.2504657,0.24841697,0.58476258,0.42481680342815364
74.0,25.36070505,3.636620364,Micro,260.1040896,0.32824023,0.50942106,0.6443397334220929
54.0,24.82051231,3.394682094,Micro,191.0424682,0.27930056,0.38115408,0.7327759944219933
64.0,16.07763967,2.392235948,Mega,224.5155382,0.38852247,0.56987912,0.6817629500094687
37.0,15.40876685,1.935104705,Macro,133.6114088,0.32360861,0.39514412,0.818963496154264
55.0,20.83503638,3.654609898,Mega,199.5215959,0.27527962,0.43001813,0.6401581719356809
28.0,8.907131624,3.91181952,Nano,101.3116574,0.20276134,0.32435475,0.6251221540612555
58.0,20.92488055,6.059807429,Micro,207.3106406,0.19210284,0.41404036,0.4639712901418596
44.0,8.447034198,1.086840262,Mega,164.238952,0.51701181,0.63920687,0.8088333124454685
74.0,23.42012989,2.281383027,Nano,262.5986449,0.43840142,0.57636383,0.7606331230049602
49.0,15.61022141,3.431273747,Mega,175.9628547,0.26233576,0.44498325,0.5895407523766344
17.0,1.61910271,2.938538282,Macro,57.90089101,0.4078116,0.41422914,0.984507270541131
92.0,27.07432784,7.76501425,Micro,326.6822053,0.22558602,0.55441518,0.4068900494391225
45.0,12.22453623,6.078835059,Nano,159.171002,0.22314092,0.43542929,0.5124618970855176
40.0,20.13539246,4.956791317,Micro,142.7437996,0.16690537,0.30185069,0.5529401638936124
49.0,13.85687212,0.150053364,Nano,173.7564969,0.85832582,0.87579588,0.9800523610592916
89.0,34.72354863,6.137642552,Macro,315.2344468,0.26164946,0.50442255,0.5187108704795216
67.0,28.63117245,9.072549075,Mega,238.4197656,0.16006223,0.38630371,0.41434297899960626
40.0,18.81042973,0.847597289,Macro,139.8707439,0.52045677,0.57031076,0.912584517956491
88.0,20.58313089,3.181661603,Macro,312.2713228,0.40075626,0.69199303,0.5791333765312636
14.0,6.082044887,1.15443211,Nano,49.04490098,0.2265476,0.24813379,0.9130058425335783
42.0,6.180146182,1.886427524,Micro,145.2658074,0.35417857,0.56867991,0.6228083035322982
38.0,12.90576954,0.090806236,Micro,136.2445207,0.88849372,0.90100611,0.9861128688683366
56.0,12.97856308,1.005704299,Macro,204.3764128,0.58323146,0.68673794,0.8492780521198524
55.0,15.76697775,3.123576476,Nano,197.7312739,0.30466907,0.49444673,0.6161817876720511
84.0,27.6452302,5.916649652,Nano,300.9241889,0.26058919,0.52151032,0.49968175126428954
85.0,30.35464777,7.753122794,Micro,305.6120608,0.21513008,0.48209292,0.446241940246706
67.0,25.58280593,4.020770888,Macro,238.6030704,0.29048749,0.45509746,0.6382973220725073
17.0,7.197847026,1.394325609,Nano,59.49515943,0.22724526,0.22793067,0.996992901394095
22.0,15.12646596,3.792188111,Nano,86.80395604,0.13943944,0.19709842,0.7074609730509255
10.0,5.040121601,0.704360749,Mega,36.86056147,0.26812763,0.37400491,0.7169093849596787
96.0,27.25291238,3.938099223,Nano,341.9124151,0.37297235,0.7271046,0.5129555637524504
39.0,14.37856572,0.241241209,Macro,141.1120057,0.79050523,0.80440024,0.9827262483163853
64.0,22.81691505,6.280742013,Micro,226.5901704,0.20001535,0.42436806,0.47132517466088286
60.0,13.09853245,5.210825936,Micro,215.5833592,0.26947816,0.53679644,0.5020118240724547
55.0,12.37094913,0.918581511,Micro,194.6287816,0.58221237,0.67406115,0.8637382083213074
57.0,23.74241823,2.585252416,Micro,206.4798298,0.35627073,0.46215307,0.7708933535808817
56.0,11.22170396,1.626544308,Macro,200.347425,0.45633981,0.61900919,0.7372100727616016
45.0,14.17801327,3.769634351,Mega,158.5393851,0.22511155,0.41464976,0.5428956476424827
12.0,6.636054358,0.838317446,Micro,43.42825766,0.26483599,0.31189033,0.8491317765446592
20.0,0.34573089,0.787325148,Micro,71.31864882,0.77679164,0.79607698,0.9757745287396703
92.0,26.86626542,5.435402212,Micro,328.4437938,0.29439647,0.61298566,0.4802664878000572
22.0,4.477489767,1.52846934,Nano,71.64559408,0.26152146,0.27342398,0.9564686316101462
70.0,22.85824494,6.146319119,Macro,248.0506236,0.21838444,0.45831488,0.4764943263461139
58.0,16.77650201,0.471002112,Nano,210.880927,0.74915147,0.80596284,0.9295111794484223
46.0,15.50255633,4.69488484,Macro,161.7826384,0.19522454,0.39245638,0.497442645727915
43.0,15.51307679,1.626380158,Mega,155.0412374,0.39654305,0.47770937,0.8300926774787775
63.0,22.17656835,7.68073193,Macro,223.4236503,0.1856993,0.42334479,0.43864789265506254
47.0,9.961821714,4.068030765,Macro,164.214738,0.26711041,0.48743085,0.5479965209424065
65.0,22.06340243,3.577571811,Micro,229.2522388,0.30536691,0.4747619,0.6432001177853572
49.0,8.208255183,4.305739085,Mega,172.960982,0.3151111,0.548429,0.574570454881124
15.0,8.592102996,4.880310779,Mega,54.88491943,0.12474011,0.12591148,0.9906968768852531
27.0,9.406938289,4.527243502,Micro,96.75122632,0.18598077,0.29543953,0.6295053678158775
86.0,20.66269354,2.867545084,Macro,312.4340082,0.42976755,0.7103688,0.6049921533716007
98.0,34.22011288,4.474838371,Mega,350.7275252,0.3504756,0.73590102,0.47625372227368296
24.0,5.117508649,2.209701443,Mega,83.75148225,0.26513633,0.3278559,0.8086977541047758
13.0,4.782495242,1.413944986,Micro,46.90197979,0.18816963,0.23000832,0.8180992322364687
16.0,2.075971434,1.435038997,Micro,52.4151192,0.34093872,0.34783577,0.9801715332497287
23.0,12.05716495,1.448221333,Mega,84.12020878,0.28841042,0.30706853,0.9392379609854516
43.0,14.74315816,5.086102811,Micro,152.6018822,0.18997249,0.38211438,0.4971613211729954
71.0,26.23145593,3.893304561,Nano,252.8537271,0.30912244,0.48272576,0.640368643264449
18.0,1.056114844,0.748769308,Micro,62.49807961,0.54616778,0.55278991,0.988020530258955
95.0,35.16812138,6.795153993,Mega,345.0030328,0.26120624,0.59518308,0.43886704575002367
74.0,28.1170026,5.894168882,Micro,260.1810487,0.23342319,0.43787347,0.5330836554221932
85.0,32.27082677,1.256186655,Nano,300.0486748,0.60824107,0.71285762,0.8532434148631253
27.0,8.643650064,3.579154088,Mega,99.479876,0.20588395,0.32470923,0.6340563525095976
24.0,0.848264479,1.592571775,Nano,83.77156783,0.63587868,0.66218309,0.9602762281350314
64.0,14.60464647,1.769477138,Nano,220.304746,0.45053401,0.60217571,0.748176989736102
40.0,10.48745064,2.202956943,Micro,142.6127026,0.30855716,0.46051887,0.6700206660369856
63.0,17.9879371,3.817063176,Micro,222.9096238,0.28668691,0.49832518,0.5753008708088964
36.0,17.03355173,4.427632709,Macro,130.9960832,0.1712511,0.30715693,0.5575361754006332
24.0,0.894522052,1.024989237,Micro,85.81164773,0.65547398,0.68082041,0.9627707547721726
80.0,25.70476151,2.284896577,Mega,281.5414585,0.45288766,0.58854927,0.7694982953593673
39.0,17.29712291,2.14164632,Nano,135.3643958,0.30097884,0.36877881,0.8161500385556318
14.0,3.443825411,0.082932606,Mega,52.3609775,0.82384708,0.85027856,0.9689143284995919
75.0,32.4386176,4.859321808,Micro,269.5336088,0.27769039,0.44857792,0.6190460511297569
37.0,6.128436597,1.455540155,Mega,130.2172702,0.37806273,0.53911701,0.7012628483007799
38.0,17.84312218,2.009779488,Micro,130.3708814,0.30515241,0.36345552,0.839586670743094
12.0,6.233073586,3.695362555,Macro,45.07483438,0.13918386,0.16944993,0.8213863528890215
80.0,26.19652482,5.181134485,Mega,286.7701102,0.2770648,0.51935062,0.5334831409270292
91.0,24.92555148,4.999090743,Mega,322.3014359,0.30704626,0.62203706,0.4936140943113582
27.0,14.94411052,1.452690809,Nano,98.6526218,0.32125671,0.35595562,0.902518999419085
75.0,23.68041523,3.618129755,Micro,266.3690338,0.33569931,0.54079202,0.6207549253407991
41.0,19.96957206,4.491042639,Nano,148.2586363,0.18708719,0.32179891,0.581379191122804
20.0,6.870163575,5.127572518,Nano,69.69781948,0.1809486,0.19914178,0.9086420740037575
11.0,11.85393949,3.008452988,Macro,37.70652904,0.080222603,0.11760469,0.6821377871919905
67.0,18.14052759,1.952495587,Mega,239.1708881,0.45453306,0.60170368,0.7554101380932222
82.0,31.18586055,7.488026788,Mega,291.314666,0.21237912,0.44478368,0.4774885625299921
46.0,14.39237842,1.240397092,Micro,162.9001448,0.46948688,0.54344299,0.863911925701719
67.0,15.96230199,4.823873221,Mega,235.9387612,0.2570443,0.53052212,0.48451193703289885
21.0,8.228726375,1.59572773,Mega,72.91644672,0.23880963,0.24549277,0.9727766320775963
48.0,15.83963977,5.286098271,Mega,170.4486331,0.19684186,0.40658902,0.4841297977008823
36.0,8.338703112,1.45363758,Mega,133.2701918,0.39143334,0.50420428,0.7763387887147647
95.0,26.72353586,3.600530083,Mega,333.9225156,0.38610508,0.68483779,0.5637905583452104
73.0,23.51262647,5.371989647,Micro,265.8966362,0.25655565,0.50029232,0.5128114898905505
64.0,10.70299962,2.756141184,Macro,231.7348707,0.36794459,0.66943644,0.5496333453255099
25.0,7.100091534,1.5936932,Macro,89.81015562,0.28081496,0.33753939,0.8319472284405088
42.0,6.409452082,3.61896382,Mega,144.0515004,0.32476217,0.51413775,0.6316637321418239
47.0,17.54913506,3.5932496,Nano,166.1240988,0.24199265,0.39417198,0.6139265657594434
81.0,27.01392648,4.050401703,Macro,284.7887164,0.32460564,0.53259539,0.6094788766384177
37.0,7.753853243,0.646902083,Nano,128.5775395,0.5614281,0.60120089,0.9338444259455437
43.0,22.07496465,3.662349016,Mega,153.0649097,0.22457719,0.32115493,0.6992799082984652
64.0,18.10614293,3.746012095,Mega,222.3419275,0.2883475,0.49286471,0.5850439160068895
50.0,24.2342799,3.802225298,Nano,172.7968154,0.23755622,0.33957689,0.6995653326114153
85.0,17.92814765,2.125619697,Mega,305.3832807,0.49463045,0.75236576,0.6574334935178336
37.0,14.82608899,5.056452865,Mega,133.9665006,0.17052659,0.3378092,0.5048014974133328
87.0,36.78144812,5.944544971,Micro,310.0064665,0.2649972,0.48313065,0.5485000796368436
94.0,39.22119838,10.42085288,Mega,336.8884053,0.18363076,0.46744397,0.3928401515159132
88.0,28.32811978,2.4669255,Nano,313.0482667,0.46227323,0.63157969,0.7319317535369131
10.0,2.298248107,2.435478085,Mega,33.59144825,0.23549013,0.37484061,0.6282407074302861
24.0,14.68411591,0.975862762,Micro,87.8650301,0.38546677,0.39875313,0.9666802364661062
38.0,11.25013604,3.18319928,Micro,134.5871144,0.22630699,0.40229176,0.5625444329259939
99.0,38.26367194,3.918182853,Mega,348.837593,0.37713661,0.68157645,0.5533298722395704
33.0,22.70338207,2.302985634,Mega,118.8740489,0.26380756,0.31582711,0.8352910552865458
57.0,24.07376287,3.314484216,Mega,208.1833927,0.30452212,0.42058302,0.7240475851830633
72.0,14.31731074,1.755859447,Mega,256.1705613,0.49588134,0.71508436,0.6934585172580198
29.0,11.92270713,6.033385743,Nano,103.8744139,0.16188106,0.28397774,0.5700484129495502
40.0,21.84297247,4.621465773,Micro,147.4245875,0.18259673,0.30483207,0.5990076109774146
17.0,5.002416953,3.00718727,Micro,59.24360112,0.20480447,0.20663704,0.9911314544575358
96.0,33.16691487,4.802682588,Mega,345.054354,0.33174399,0.66575338,0.4982986192274383
46.0,17.92129715,2.374454098,Nano,167.4756663,0.32913544,0.42966031,0.7660364067604941
57.0,17.26553001,3.183217517,Mega,205.6516972,0.30929515,0.4894598,0.631911241740384
36.0,16.01664419,2.893217344,Nano,126.1776343,0.23112266,0.3182069,0.726328247439009
42.0,9.457616913,1.857779697,Macro,150.8827395,0.35897562,0.51622599,0.6953846318353711
90.0,29.0968972,6.041618334,Macro,322.8363326,0.27020433,0.56718743,0.47639336788546244
18.0,8.25489387,3.241749256,Macro,62.38868798,0.14439815,0.14598844,0.9891067402323088
51.0,20.69590176,7.122475601,Nano,179.782486,0.16409609,0.3660079,0.44834029538706677
28.0,15.02799004,2.260928448,Nano,94.77142622,0.22239774,0.25451288,0.8738172307821908
44.0,11.90949864,3.863594664,Mega,152.2200272,0.22522323,0.42575562,0.5289964933404755
18.0,0.544774758,0.584802079,Micro,61.92842166,0.67362655,0.68177483,0.988048429420605
38.0,12.06842573,0.85156322,Macro,133.2952269,0.50890879,0.55577259,0.9156781013615659
65.0,18.47026586,3.450908225,Macro,230.4452322,0.31453004,0.519518,0.6054266454675294
33.0,13.38002348,5.391596379,Macro,113.6807083,0.15899504,0.29218361,0.5441613922149843
74.0,25.85526144,5.046778104,Macro,260.9790138,0.26263702,0.47373357,0.5543981609747437
21.0,4.981465892,3.017010069,Nano,75.36215456,0.24865099,0.27592453,0.9011557979277884
74.0,29.34550253,3.295645315,Nano,262.0124404,0.35228391,0.48848069,0.7211828782832745
40.0,10.83821968,3.212553047,Macro,143.3820862,0.23876411,0.43680214,0.5466184529224147
94.0,30.97274726,3.950369298,Macro,336.6023006,0.36945176,0.65588614,0.5632864265129921
75.0,24.56962198,3.306948842,Micro,261.289447,0.34882254,0.5263673,0.6626979677498964
61.0,18.97689884,2.309437067,Mega,215.3913543,0.38811373,0.51359676,0.7556779174385757
92.0,35.31185933,5.238633498,Nano,329.0311993,0.30253876,0.55302422,0.547062405331904
99.0,33.89927206,7.955180603,Macro,352.8999567,0.23508626,0.73824208,0.31844061232597304
68.0,26.21474469,5.257853498,Micro,237.886004,0.23749473,0.42083944,0.5643357238570605
42.0,19.99560462,4.136097691,Macro,145.7346993,0.19548805,0.31511409,0.6203722911914221
63.0,16.52948801,3.351418583,Micro,223.6950619,0.31458633,0.52875292,0.5949590406044473
75.0,28.80884454,6.73194589,Mega,268.791677,0.21713524,0.4358608,0.49817565608102404
15.0,17.87852819,6.684451448,Macro,50.73559898,0.059954851,0.065728097,0.912164717015921
49.0,21.10566879,7.20966175,Mega,170.0457399,0.15373214,0.34167579,0.44993571244834174
66.0,18.92735337,7.016310108,Nano,232.6205345,0.21606644,0.47222463,0.457550128209111
31.0,6.900105047,0.7423989,Nano,111.8268837,0.5071906,0.54569298,0.9294431458509876
56.0,20.7459852,4.241658945,Macro,202.9861934,0.24989745,0.43018477,0.580907245972469
