text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId
"Nice hotel, comfortable and clean rooms. Friendly, attentive staff. Facilities are also complete, hot water system is also quite good. The location is also quite close to Da Lat market, very convenient for walking out there. I rented a motorbike and got a new one. Only small problem is about soundproofing, I had a case in the middle of the night there was a group of people coming home late in the",soundproofing,negative,0.0017976754,0.9933802,0.0048221354,126381115
"Nice hotel, comfortable and clean rooms. Friendly, attentive staff. Facilities are also complete, hot water system is also quite good. The location is also quite close to Da Lat market, very convenient for walking out there. I rented a motorbike and got a new one. Only small problem is about soundproofing, I had a case in the middle of the night there was a group of people coming home late in the",case,negative,0.0055011488,0.9917515,0.0027472947,126381115
"Nice hotel, comfortable and clean rooms. Friendly, attentive staff. Facilities are also complete, hot water system is also quite good. The location is also quite close to Da Lat market, very convenient for walking out there. I rented a motorbike and got a new one. Only small problem is about soundproofing, I had a case in the middle of the night there was a group of people coming home late in the",middle,negative,0.21242572,0.77406126,0.013512993,126381115
"Nice hotel, comfortable and clean rooms. Friendly, attentive staff. Facilities are also complete, hot water system is also quite good. The location is also quite close to Da Lat market, very convenient for walking out there. I rented a motorbike and got a new one. Only small problem is about soundproofing, I had a case in the middle of the night there was a group of people coming home late in the",night,neutral,0.9664755,0.028932951,0.004591601,126381115
"Nice hotel, comfortable and clean rooms. Friendly, attentive staff. Facilities are also complete, hot water system is also quite good. The location is also quite close to Da Lat market, very convenient for walking out there. I rented a motorbike and got a new one. Only small problem is about soundproofing, I had a case in the middle of the night there was a group of people coming home late in the",group,negative,0.011254729,0.98545283,0.0032924246,126381115
"Nice hotel, comfortable and clean rooms. Friendly, attentive staff. Facilities are also complete, hot water system is also quite good. The location is also quite close to Da Lat market, very convenient for walking out there. I rented a motorbike and got a new one. Only small problem is about soundproofing, I had a case in the middle of the night there was a group of people coming home late in the",people,negative,0.018694652,0.9773892,0.0039161188,126381115
"The hotel is very enthusiastic , neat , clean and very friendly . have a chance to book again",hotel,positive,0.00096340955,0.0010227995,0.99801373,126374581
"The hotel is very enthusiastic , neat , clean and very friendly . have a chance to book again",chance,positive,0.0007840462,0.00081464794,0.99840134,126374581
"The hotel is clean, spacious, good soundproofing. Not bothered, will come back another time",hotel,positive,0.002834478,0.0012251416,0.99594045,126310682
"The hotel is clean, spacious, good soundproofing. Not bothered, will come back another time",soundproofing,positive,0.0009359806,0.0009160804,0.99814796,126310682
"The hotel is clean, spacious, good soundproofing. Not bothered, will come back another time",time,positive,0.13187933,0.0046141446,0.8635065,126310682
"Clean, airy room, enthusiastic staff",room,positive,0.0015753692,0.00092814845,0.9974964,126270607
"Clean, airy room, enthusiastic staff",staff,positive,0.00052280654,0.0010160205,0.9984611,126270607
"The room is clean, the owner's 2 children are very friendly",room,positive,0.0021095455,0.0009036419,0.9969868,126222390
"The room is clean, the owner's 2 children are very friendly",owner,positive,0.0010447227,0.000890013,0.9980653,126222390
"The room is clean, the owner's 2 children are very friendly",child,positive,0.0023204528,0.0012932058,0.9963863,126222390
"A hotel located right in the city center, nice clean rooms, polite, a great experience. Wish the hotel always prosper and prosper",hotel,positive,0.0013753843,0.0014554083,0.9971692,126217520
"A hotel located right in the city center, nice clean rooms, polite, a great experience. Wish the hotel always prosper and prosper",city,positive,0.0038647228,0.0019984944,0.9941368,126217520
"A hotel located right in the city center, nice clean rooms, polite, a great experience. Wish the hotel always prosper and prosper",center,positive,0.0060668266,0.003921573,0.99001163,126217520
"A hotel located right in the city center, nice clean rooms, polite, a great experience. Wish the hotel always prosper and prosper",room,positive,0.0008173115,0.0010166563,0.998166,126217520
"A hotel located right in the city center, nice clean rooms, polite, a great experience. Wish the hotel always prosper and prosper",experience,positive,0.00036481704,0.0009673057,0.99866784,126217520
"The room was clean, the receptionist was very enthusiastic. Will come back when coming to Da Lat",room,positive,0.0045172987,0.0011099139,0.9943727,126157182
"The room was clean, the receptionist was very enthusiastic. Will come back when coming to Da Lat",receptionist,positive,0.00055204885,0.0010433213,0.9984047,126157182
"Good price hotel, polite staff, nice location.",price,positive,0.00038842473,0.0008581269,0.9987534,126156910
"Good price hotel, polite staff, nice location.",hotel,positive,0.0007349461,0.0008516471,0.99841344,126156910
"Good price hotel, polite staff, nice location.",staff,positive,0.0004269847,0.0009368341,0.9986362,126156910
"Good price hotel, polite staff, nice location.",location,positive,0.0005058397,0.00084666174,0.9986475,126156910
Near the center Clean and beautiful room 10 points,center,positive,0.000526602,0.0008258072,0.99864763,125887583
Near the center Clean and beautiful room 10 points,room,positive,0.00049887033,0.0009198848,0.9985813,125887583
Near the center Clean and beautiful room 10 points,point,positive,0.00035177355,0.0016296105,0.9980186,125887583
"near market, room ok. The male staff is not enthusiastic to point the car",market,neutral,0.97376186,0.014949052,0.01128905,127659665
"near market, room ok. The male staff is not enthusiastic to point the car",room,neutral,0.98882014,0.0048225312,0.006357287,127659665
